x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32,pose
0.5248185992240906,0.6819928288459778,-0.1720873415470123,0.5087642669677734,0.673656702041626,-0.1907087415456771,0.5093712210655212,0.6726706624031067,-0.1902077198028564,0.5090963244438171,0.6732993125915527,-0.1901518702507019,0.5101076364517212,0.6826933026313782,-0.1368214637041092,0.5115468502044678,0.6860904693603516,-0.1361946016550064,0.5117758512496948,0.6902686953544617,-0.1356877833604812,0.5229974985122681,0.6567903757095337,-0.1568113416433334,0.5350080728530884,0.6909649968147278,0.0800131261348724,0.5299655795097351,0.6500101685523987,-0.1403390020132064,0.5340920686721802,0.6777298450469971,-0.0720303282141685,0.5619391798973083,0.5441447496414185,-0.2088148295879364,0.6375654935836792,0.6211484670639038,0.191975861787796,0.2702137231826782,0.6476360559463501,-0.4023104906082153,0.4921403527259826,0.7287251949310303,0.1794614642858505,0.0664589181542396,0.8491743803024292,-0.4222966134548187,0.2691963315010071,0.8854523301124573,-0.1084380820393562,0.032009907066822,0.895821750164032,-0.4865575730800628,0.2387734949588775,0.8835113048553467,-0.1834747493267059,0.033224131911993,0.9044234752655028,-0.4768373072147369,0.2386961877346038,0.880975067615509,-0.1504333168268203,0.0426881313323974,0.8951731324195862,-0.4254817962646484,0.2390890568494796,0.8802251219749451,-0.1041793599724769,1.0708600282669067,-0.0073275808244943,-0.1644430756568908,1.0940347909927368,-0.0214763432741165,0.1653134375810623,0.5109657645225525,0.4273777604103088,-0.2272787988185882,0.573853611946106,0.4085768461227417,0.0853460356593132,0.2288944721221923,0.765112578868866,0.1419079452753067,0.1953095048666,0.7461531758308411,0.3327491581439972,0.1333536505699157,0.8618001341819763,0.1520291566848755,0.1475283503532409,0.8548523783683777,0.3509657382965088,0.0193215459585189,0.9184812307357788,-0.2131280452013015,-0.0131520433351397,0.92439466714859,0.0701754465699195,downdog
0.3944864571094513,0.7679538130760193,-0.0744362249970436,0.3770845532417297,0.7741981744766235,-0.1063339635729789,0.3764797747135162,0.7717134952545166,-0.1062427461147308,0.3758037686347961,0.7693415880203247,-0.1062055453658104,0.373754620552063,0.7727164626121521,-0.0625645294785499,0.3707915246486664,0.7688326835632324,-0.0625125542283058,0.367534190416336,0.7646024227142334,-0.0625528246164321,0.3662271797657013,0.7297186851501465,-0.2209576964378357,0.3545990884304046,0.718894898891449,0.055664274841547,0.4039310216903686,0.7396794557571411,-0.0611657798290252,0.4030195474624634,0.7379347681999207,-0.1032678484916687,0.3951712846755981,0.6395227909088135,-0.3086721897125244,0.3765469193458557,0.574768602848053,0.1992665976285934,0.274812787771225,0.7949425578117371,-0.5075180530548096,0.2625838816165924,0.718437671661377,0.3092223405838012,0.1046354845166206,0.8900529146194458,-0.4559625387191772,0.1186616122722625,0.7945311069488525,0.0867744237184524,0.0675744265317916,0.9003005027770996,-0.468707263469696,0.0805609598755836,0.8108351230621338,0.0808940008282661,0.0630642473697662,0.8884834051132202,-0.5217604637145996,0.0786757692694664,0.8121340274810791,0.0253320578485727,0.0722008123993873,0.8806602954864502,-0.2280567735433578,0.0904012024402618,0.8056918382644653,0.060028251260519,0.6284701824188232,0.190010204911232,-0.2049013674259185,0.6005083322525024,0.1653703153133392,0.2049089223146438,0.8131135702133179,0.4855886101722717,-0.0739009529352188,0.7941404581069946,0.4688113629817962,0.2716699838638305,0.9712784886360168,0.7522286772727966,0.0296784061938524,0.9478243589401244,0.714634358882904,0.4617228507995605,1.0098820924758911,0.8064285516738892,0.0334332063794136,0.973912239074707,0.7418550848960876,0.4751011729240417,0.8865869641304016,0.8655037879943848,-0.0929856896400451,0.8619405627250671,0.8333021998405457,0.4087585210800171,downdog
0.4856947064399719,0.7638657093048096,-0.0905119106173515,0.5079706907272339,0.777463436126709,-0.0696890279650688,0.5111528038978577,0.7756890058517456,-0.0696070119738578,0.5143187046051025,0.7734771966934204,-0.0694601461291313,0.5074180960655212,0.7764366269111633,-0.1284425109624862,0.5100880861282349,0.7743625044822693,-0.1285726875066757,0.5127376914024353,0.7720360159873962,-0.128438651561737,0.5388813018798828,0.7377280592918396,0.0390034355223178,0.530902087688446,0.7450056672096252,-0.2350346744060516,0.4868611395359039,0.7339637875556946,-0.0405090078711509,0.4874564111232757,0.7305198907852173,-0.120189145207405,0.5438942909240723,0.6015898585319519,0.1427067667245865,0.53362637758255,0.6119493246078491,-0.2590698301792145,0.6403868794441223,0.7592569589614868,0.275795042514801,0.6406959295272827,0.7807655334472656,-0.4903430044651031,0.7504892349243164,0.8679066896438599,0.0435109622776508,0.7653964161872864,0.923642635345459,-0.4476979672908783,0.7880982160568237,0.8714253306388855,0.0416013710200786,0.8025826215744019,0.9397960901260376,-0.4985439777374267,0.7925042510032654,0.8823526501655579,-0.0096286600455641,0.808759868144989,0.9349012970924376,-0.4497132301330566,0.7783949971199036,0.880034327507019,0.0179299619048833,0.7976107597351074,0.9280659556388856,-0.4282353818416595,0.3542158901691437,0.202146828174591,0.1785125732421875,0.3413860201835632,0.1724501550197601,-0.1781780123710632,0.2423066347837448,0.5095342993736267,0.2618303000926971,0.2175752818584442,0.5076724290847778,-0.0617215558886528,0.1250212043523788,0.7692083120346069,0.4397769272327423,0.0989840924739837,0.7986035346984863,0.0639526695013046,0.0944889858365058,0.8275619745254517,0.4485546350479126,0.0648919343948364,0.8452972173690796,0.0625107139348983,0.1900456547737121,0.8850785493850708,0.3418026268482208,0.1743499338626861,0.8929153680801392,-0.0874813720583915,downdog
0.4438506662845611,0.7318850755691528,-0.0011348383268341,0.4315313398838043,0.7500953674316406,-0.0307042989879846,0.4294208586215973,0.7488731741905212,-0.0306400284171104,0.4273862242698669,0.7471553087234497,-0.0306211374700069,0.4318083524703979,0.7500565052032471,0.0147937443107366,0.4299889802932739,0.7491674423217773,0.0148260947316885,0.4281239509582519,0.7478821277618408,0.0148896975442767,0.413670003414154,0.7185996770858765,-0.1134398356080055,0.4150837063789367,0.7177192568778992,0.0956505537033081,0.442188024520874,0.7050799131393433,-0.0250532161444425,0.443759560585022,0.7051548957824707,0.0354065001010894,0.4022274613380432,0.6451252698898315,-0.1766025573015213,0.4043890535831451,0.6150874495506287,0.1873597800731659,0.345735490322113,0.7987929582595825,-0.3812494575977325,0.3495126962661743,0.7503197193145752,0.2815571427345276,0.2650781273841858,0.9243362545967102,-0.3834448456764221,0.2825467884540558,0.8521292209625244,0.1006723493337631,0.2382987439632415,0.9349889755249025,-0.4293048977851867,0.2575662136077881,0.8539009094238281,0.0959624648094177,0.2318770885467529,0.9250465631484984,-0.3954901099205017,0.2548253536224365,0.8579162359237671,0.0484177023172378,0.24073027074337,0.920806646347046,-0.3702899515628814,0.263516753911972,0.8591341972351074,0.0780541747808456,0.5351790189743042,0.2568311095237732,-0.1474739760160446,0.5335240364074707,0.2398821711540222,0.1479136794805526,0.6324950456619263,0.5413453578948975,-0.1062510758638382,0.6237666010856628,0.5279034376144409,0.1528761684894561,0.7212581038475037,0.8329365849494934,-0.0556625649333,0.7101715207099915,0.8004829287528992,0.2502583563327789,0.74390709400177,0.8645389676094055,-0.0585071481764316,0.7351935505867004,0.8499131798744202,0.2539849579334259,0.6649354100227356,0.9151456952095032,-0.1794192343950271,0.657538652420044,0.8916090726852417,0.174451470375061,downdog
0.1933888792991638,0.6519826054573059,-0.1844063103199005,0.2189376950263977,0.6431558132171631,-0.1755505055189132,0.2226417958736419,0.6466955542564392,-0.1755367666482925,0.2265210747718811,0.650023877620697,-0.1754209846258163,0.2151826173067093,0.6345135569572449,-0.2219699025154113,0.2163628488779068,0.6325564980506897,-0.2219302207231521,0.2174201607704162,0.6308251619338989,-0.2220911979675293,0.2590043842792511,0.6565158367156982,-0.096255749464035,0.2455691993236541,0.6273783445358276,-0.301810473203659,0.1981819421052932,0.6471691727638245,-0.1448421627283096,0.2179702520370483,0.6058219075202942,-0.2049059569835662,0.2981536984443664,0.6004788875579834,0.0071014389395713,0.3013606965541839,0.579759418964386,-0.2922956645488739,0.2780189216136932,0.5959500074386597,0.0843018516898155,0.2561910450458526,0.6205346584320068,-0.3345078229904175,0.2036684900522232,0.6326622366905212,0.0038605488371104,0.1188402846455574,0.679808497428894,-0.2979874014854431,0.1785608232021331,0.6603198647499084,0.0028573132585734,0.0822884812951088,0.6935105919837952,-0.3378142714500427,0.1634609401226043,0.663489580154419,-0.0391304530203342,0.0788110941648483,0.7188400626182556,-0.3095526695251465,0.1729087084531784,0.6486271619796753,-0.016199680045247,0.0915948450565338,0.7184991240501404,-0.2879408597946167,0.5003291964530945,0.3981204330921173,0.0944542810320854,0.5107191205024719,0.3801630139350891,-0.0941314399242401,0.4142599701881408,0.4497957825660705,0.1124226078391075,0.4720737040042877,0.4932012259960174,-0.3173059523105621,0.409230887889862,0.5756430625915527,0.2283008694648742,0.4131437838077545,0.6328189373016357,-0.0800101161003112,0.4059247672557831,0.5887694358825684,0.2392617613077163,0.4108086824417114,0.6375547051429749,-0.0509738586843013,0.4123755693435669,0.6477822661399841,0.225058376789093,0.3880630135536194,0.7272797226905823,-0.0651196539402008,downdog
0.6003225445747375,0.4740401208400726,-0.2928874790668487,0.5891018509864807,0.4620229005813598,-0.3239142000675201,0.5944993495941162,0.4639708995819092,-0.3241632282733917,0.5975755453109741,0.4607129395008087,-0.3245905637741089,0.5865001678466797,0.4631898999214172,-0.339297205209732,0.5861053466796875,0.4608068764209747,-0.33893483877182,0.5860671401023865,0.4581013917922973,-0.3386192917823791,0.6163250803947449,0.4224488437175751,-0.3478133082389831,0.6067584156990051,0.4116851687431335,-0.4189229607582092,0.6223514080047607,0.4506165981292724,-0.2825789749622345,0.6200389266014099,0.4470700025558471,-0.3048936724662781,0.6929951310157776,0.2826039791107178,-0.3180530369281769,0.6833547353744507,0.2410984486341476,-0.3423835635185241,0.4715427160263061,0.599614143371582,-0.2777680456638336,0.444328099489212,0.5726380944252014,-0.3784791529178619,0.2356417775154113,0.8644963502883911,-0.3282488286495209,0.2725768983364105,0.7850342392921448,-0.3509228527545929,0.1855491697788238,0.9175485372543336,-0.3527567982673645,0.218231052160263,0.8273206353187561,-0.3956926465034485,0.1840079873800277,0.9002795219421387,-0.3985966444015503,0.2126625329256057,0.8289780020713806,-0.3902091681957245,0.1945015490055084,0.8724474310874939,-0.3436696529388428,0.2270873486995697,0.8099729418754578,-0.3512482345104217,0.5225188732147217,0.1001588702201843,-0.0033867419697344,0.5148623585700989,0.0731913670897483,0.0035991084296256,0.4608325064182281,0.4522798061370849,-0.190468817949295,0.4830910861492157,0.36053466796875,-0.1224633753299713,0.2928324937820434,0.7620231509208679,0.0740724876523017,0.2856378853321075,0.6553724408149719,0.1108651459217071,0.2735667526721954,0.7303916215896606,0.0992956236004829,0.2693404853343963,0.7083458304405212,0.1353282928466797,0.2261603325605392,0.7982581853866577,0.0061675333417952,0.1976310163736343,0.7278649806976318,0.0517093949019908,downdog
0.6810203194618225,0.7106087803840637,-0.0687706023454666,0.7047228217124939,0.7335532307624817,-0.0575355030596256,0.7073357701301575,0.7346433401107788,-0.0575827471911907,0.7107078433036804,0.7342087030410767,-0.0575609542429447,0.7063411474227905,0.7310821413993835,-0.0957643464207649,0.7090125679969788,0.7319375276565552,-0.0959751531481742,0.7131273150444031,0.7300524711608887,-0.0960271209478378,0.72902512550354,0.708012044429779,-0.0023330284748226,0.7263178825378418,0.7134729027748108,-0.1744134873151779,0.6772216558456421,0.6884084939956665,-0.0385790728032588,0.6791789531707764,0.688123881816864,-0.089861087501049,0.6958494186401367,0.5756370425224304,-0.0874696522951126,0.700175404548645,0.5960820317268372,-0.1612848043441772,0.8018038868904114,0.7568989992141724,-0.1301768571138382,0.819113552570343,0.8116444945335388,-0.3495413959026336,0.9144272804260254,0.8981856107711792,-0.0432347208261489,0.9646028876304626,0.9809357523918152,-0.2856288254261017,0.9493001103401184,0.9162630438804626,-0.0341659188270568,1.0022457838058472,1.0097590684890747,-0.3127369880676269,0.9536017775535583,0.9241364598274232,-0.0455256253480911,1.004270076751709,1.000969171524048,-0.2522084414958954,0.9428784251213074,0.9222882986068726,-0.0431626588106155,0.9913324117660522,0.990074872970581,-0.258838027715683,0.4133727550506592,0.1777666956186294,0.1256152540445327,0.398501455783844,0.1649331152439117,-0.1254459023475647,0.2994825541973114,0.4087665975093841,0.1924514770507812,0.274449735879898,0.4016852378845215,-0.0387176051735878,0.2204273790121078,0.5986608266830444,0.2974831461906433,0.1817945837974548,0.6284626722335815,0.0062642870470881,0.1901509165763855,0.6316242814064026,0.301819771528244,0.1510802954435348,0.6551711559295654,-0.0022675094660371,0.3038858473300934,0.7056976556777954,0.2140895575284958,0.278733342885971,0.7349298596382141,-0.1155468001961708,downdog
0.5461698770523071,0.5926060080528259,-0.0148895671591162,0.5578869581222534,0.5994630455970764,-0.0018002318684011,0.5593137145042419,0.5985424518585205,-0.0018015804234892,0.5608165264129639,0.5971973538398743,-0.0017851324519142,0.5588991641998291,0.5986987352371216,-0.0380957536399364,0.5605210065841675,0.5973541736602783,-0.0381706170737743,0.5621162056922913,0.5956906080245972,-0.0381034649908542,0.5707145929336548,0.5748389959335327,0.0656702369451522,0.5672890543937683,0.5745851397514343,-0.103531427681446,0.5417007803916931,0.5787663459777832,0.016024887561798,0.5431945323944092,0.5777842998504639,-0.0334219112992286,0.5574067234992981,0.5038547515869141,0.1403874605894088,0.5592345595359802,0.5135013461112976,-0.1447302848100662,0.6008062958717346,0.5986124277114868,0.2429153174161911,0.6071796417236328,0.6148086190223694,-0.2858554124832153,0.6633839011192322,0.6418042182922363,0.0931474864482879,0.6799415946006775,0.6891536712646484,-0.2567687630653381,0.6860514283180237,0.6511704921722412,0.097201831638813,0.6995149850845337,0.6945880055427551,-0.2834771275520324,0.6875762343406677,0.6559921503067017,0.0627167895436286,0.7028236389160156,0.6897340416908264,-0.2498771548271179,0.6794931292533875,0.6542382836341858,0.0767587348818779,0.6968514919281006,0.6874905228614807,-0.2414456903934478,0.4238047301769256,0.3311689496040344,0.0968022048473358,0.4219122529029846,0.3260051310062408,-0.0965134799480438,0.3402551114559173,0.4783474504947662,0.1294896453619003,0.3383647799491882,0.4815967679023742,-0.0391242913901805,0.2689951956272125,0.637103796005249,0.2087010890245437,0.2649402022361755,0.6427686810493469,0.0202308390289545,0.2454980760812759,0.6601584553718567,0.2083756327629089,0.2387723922729492,0.6670958399772644,0.0177931394428014,0.3164320290088653,0.68415766954422,0.1633046567440033,0.3122991323471069,0.6918205618858337,-0.0678125545382499,downdog
0.4682992994785309,0.4588934481143951,0.1436313092708587,0.4512615799903869,0.4496993124485016,0.0899948179721832,0.4543234705924988,0.4494301080703735,0.0900560691952705,0.4569385051727295,0.4486393332481384,0.0899893119931221,0.4401016235351562,0.4444969296455383,0.1387328803539276,0.4364587366580963,0.4368182420730591,0.1388443261384964,0.4332844614982605,0.4258918464183807,0.1389245688915252,0.4584380090236664,0.4224991202354431,-0.0823546350002288,0.4313705563545227,0.3701649904251098,0.1484201848506927,0.4851544499397278,0.4608477652072906,0.0933731496334075,0.4722644686698913,0.4425472021102905,0.1600393652915954,0.5170193314552307,0.4367713630199432,-0.1751375198364257,0.4676498770713806,0.2378638237714767,0.2756484150886535,0.203307420015335,0.598663866519928,-0.2600409388542175,0.2999830842018127,0.3235710859298706,0.5511861443519592,0.3743897676467895,0.6242067813873291,-0.1235856860876083,0.3627547919750213,0.4802193641662597,0.6154494285583496,0.3483512103557586,0.585784375667572,-0.113918587565422,0.3420597910881042,0.4831679761409759,0.6548880338668823,0.3389527201652527,0.4516951739788055,-0.1450486481189727,0.345316469669342,0.4890736043453216,0.6042395234107971,0.3461324274539947,0.5906065106391907,-0.1090930700302124,0.3517884016036987,0.4975262880325317,0.5992782115936279,0.7419443130493164,0.1803615689277649,-0.1677272170782089,0.6947841644287109,0.121859073638916,0.1670845299959182,0.8219403028488159,0.3481208086013794,0.0205948334187269,0.7655743956565857,0.3609653413295746,0.4950902462005615,0.8928167223930359,0.6537532806396484,0.3621595501899719,0.8706454038619995,0.5776128172874451,0.7731270790100098,0.917165756225586,0.7020248174667358,0.3988064527511596,0.8910772204399109,0.5974562168121338,0.7982256412506104,0.8816836476325989,0.7560559511184692,0.3567321896553039,0.8419143557548523,0.6327688694000244,0.7890080809593201,downdog
0.6716686487197876,0.760050892829895,0.0161601435393095,0.6670666337013245,0.7652045488357544,-0.0052773281931877,0.6661198139190674,0.7647433876991272,-0.005273716058582,0.6646690368652344,0.7642549872398376,-0.0051634334959089,0.6596877574920654,0.7719072103500366,0.0177407562732696,0.6593618988990784,0.7714942693710327,0.017920471727848,0.6584904193878174,0.7709980010986328,0.0178331118077039,0.6548469662666321,0.7430245280265808,-0.0816506817936897,0.6508517861366272,0.7510902881622314,0.0210500471293926,0.6720374822616577,0.7473211288452148,-0.0096036428585648,0.6690008640289307,0.7365925312042236,0.0203730463981628,0.6355242729187012,0.6742042899131775,-0.1408406049013137,0.6391674876213074,0.6380706429481506,0.0785437300801277,0.5628795623779297,0.7976332902908325,-0.1754305362701416,0.5991819500923157,0.7677857875823975,0.1174526736140251,0.4153963923454284,0.8689225316047668,-0.220261663198471,0.5461346507072449,0.8425779342651367,0.007154831662774,0.4681549370288849,0.893322229385376,-0.262492686510086,0.5180960297584534,0.8495558500289917,0.0112961279228329,0.3857968747615814,0.8952614068984985,-0.2316684126853943,0.5176815390586853,0.856512188911438,-0.0174494069069623,0.3933928906917572,0.8813115954399109,-0.2088315486907959,0.5256596207618713,0.8574991226196289,-0.0057386453263461,0.6380836367607117,0.4372642636299133,-0.0584994256496429,0.6431744694709778,0.4166919291019439,0.0586484298110008,0.7402920126914978,0.5991907715797424,-0.0710995569825172,0.7274599671363831,0.5971940755844116,0.115453228354454,0.9140000939369202,0.5884829759597778,0.0335362292826175,0.9092639088630676,0.5785830616950989,0.2326804101467132,0.9275445938110352,0.6571520566940308,0.0374472104012966,0.9148207902908324,0.5221333503723145,0.241589069366455,0.8782804012298584,0.7908989191055298,-0.0127331633120775,0.8838916420936584,0.8137212991714478,0.2077368944883346,downdog
